Run #1,Run #1,Run #1,Run #2,Run #2,Run #2,Run #3,Run #3,Run #3,Run #4,Run #4,Run #4,Run #5,Run #5,Run #5,Run #6,Run #6,Run #6,Run #7,Run #7,Run #7,Run #8,Run #8,Run #8,Run #9,Run #9,Run #9,Run #10,Run #10,Run #10,Run #11,Run #11,Run #11,Run #12,Run #12,Run #12,Run #13,Run #13,Run #13,Run #14,Run #14,Run #14,Run #15,Run #15,Run #15,Run #16,Run #16,Run #16,Run #17,Run #17,Run #17,Run #18,Run #18,Run #18,Run #19,Run #19,Run #19,Run #20,Run #20,Run #20,Run #21,Run #21,Run #21,Run #22,Run #22,Run #22
Date and Time,Time (s),Geiger Counts (counts/sample),Date and Time,Time (s),Geiger Counts (counts/sample),Date and Time,Time (s),Geiger Counts (counts/sample),Date and Time,Time (s),Geiger Counts (counts/sample),Date and Time,Time (s),Geiger Counts (counts/sample),Date and Time,Time (s),Geiger Counts (counts/sample),Date and Time,Time (s),Geiger Counts (counts/sample),Date and Time,Time (s),Geiger Counts (counts/sample),Date and Time,Time (s),Geiger Counts (counts/sample),Date and Time,Time (s),Geiger Counts (counts/sample),Date and Time,Time (s),Geiger Counts (counts/sample),Date and Time,Time (s),Geiger Counts (counts/sample),Date and Time,Time (s),Geiger Counts (counts/sample),Date and Time,Time (s),Geiger Counts (counts/sample),Date and Time,Time (s),Geiger Counts (counts/sample),Date and Time,Time (s),Geiger Counts (counts/sample),Date and Time,Time (s),Geiger Counts (counts/sample),Date and Time,Time (s),Geiger Counts (counts/sample),Date and Time,Time (s),Geiger Counts (counts/sample),Date and Time,Time (s),Geiger Counts (counts/sample),Date and Time,Time (s),Geiger Counts (counts/sample),Date and Time,Time (s),Geiger Counts (counts/sample)
,,,,,,,,,01/30/2020 09:41:58 am,110.00,7,01/30/2020 09:48:25 am,110.00,0,01/30/2020 09:55:17 am,110.00,0,01/30/2020 09:58:35 am,110.00,0,01/30/2020 10:02:18 am,110.00,0,01/30/2020 10:06:33 am,110.00,7,01/30/2020 10:11:31 am,110.00,4,01/30/2020 10:15:11 am,110.00,2,01/30/2020 10:19:00 am,110.00,0,01/30/2020 10:22:52 am,110.00,1,01/30/2020 10:31:52 am,110.00,17,01/30/2020 10:37:04 am,110.00,6,01/30/2020 10:40:00 am,110.00,11,01/30/2020 10:42:32 am,110.00,6,01/30/2020 10:48:20 am,110.00,6,01/30/2020 10:52:20 am,110.00,6,01/30/2020 10:56:22 am,110.00,2,01/30/2020 11:00:41 am,110.00,0,01/30/2020 11:04:30 am,110.00,6
,,,,,,,,,01/30/2020 09:41:59 am,111.00,7,01/30/2020 09:48:26 am,111.00,0,01/30/2020 09:55:18 am,111.00,0,01/30/2020 09:58:36 am,111.00,0,01/30/2020 10:02:19 am,111.00,0,01/30/2020 10:06:34 am,111.00,4,01/30/2020 10:11:32 am,111.00,5,01/30/2020 10:15:12 am,111.00,2,01/30/2020 10:19:01 am,111.00,0,01/30/2020 10:22:53 am,111.00,1,01/30/2020 10:31:53 am,111.00,7,01/30/2020 10:37:05 am,111.00,6,01/30/2020 10:40:01 am,111.00,7,01/30/2020 10:42:33 am,111.00,8,01/30/2020 10:48:21 am,111.00,11,01/30/2020 10:52:21 am,111.00,6,01/30/2020 10:56:23 am,111.00,2,01/30/2020 11:00:42 am,111.00,2,01/30/2020 11:04:31 am,111.00,3
,,,,,,,,,01/30/2020 09:42:00 am,112.00,8,01/30/2020 09:48:27 am,112.00,2,01/30/2020 09:55:19 am,112.00,1,01/30/2020 09:58:37 am,112.00,0,01/30/2020 10:02:20 am,112.00,0,01/30/2020 10:06:35 am,112.00,7,01/30/2020 10:11:33 am,112.00,9,01/30/2020 10:15:13 am,112.00,1,01/30/2020 10:19:02 am,112.00,0,01/30/2020 10:22:54 am,112.00,1,01/30/2020 10:31:54 am,112.00,8,01/30/2020 10:37:06 am,112.00,7,01/30/2020 10:40:02 am,112.00,5,01/30/2020 10:42:34 am,112.00,12,01/30/2020 10:48:22 am,112.00,2,01/30/2020 10:52:22 am,112.00,7,01/30/2020 10:56:24 am,112.00,1,01/30/2020 11:00:43 am,112.00,0,01/30/2020 11:04:32 am,112.00,5
,,,,,,,,,01/30/2020 09:42:01 am,113.00,14,01/30/2020 09:48:28 am,113.00,0,01/30/2020 09:55:20 am,113.00,0,01/30/2020 09:58:38 am,113.00,0,01/30/2020 10:02:21 am,113.00,2,01/30/2020 10:06:36 am,113.00,8,01/30/2020 10:11:34 am,113.00,5,01/30/2020 10:15:14 am,113.00,3,01/30/2020 10:19:03 am,113.00,0,01/30/2020 10:22:55 am,113.00,0,01/30/2020 10:31:55 am,113.00,8,01/30/2020 10:37:07 am,113.00,13,01/30/2020 10:40:03 am,113.00,9,01/30/2020 10:42:35 am,113.00,7,01/30/2020 10:48:23 am,113.00,8,01/30/2020 10:52:23 am,113.00,2,01/30/2020 10:56:25 am,113.00,2,01/30/2020 11:00:44 am,113.00,1,01/30/2020 11:04:33 am,113.00,9
,,,,,,,,,01/30/2020 09:42:02 am,114.00,7,01/30/2020 09:48:29 am,114.00,0,01/30/2020 09:55:21 am,114.00,1,01/30/2020 09:58:39 am,114.00,0,01/30/2020 10:02:22 am,114.00,0,01/30/2020 10:06:37 am,114.00,4,01/30/2020 10:11:35 am,114.00,5,01/30/2020 10:15:15 am,114.00,3,01/30/2020 10:19:04 am,114.00,1,01/30/2020 10:22:56 am,114.00,0,01/30/2020 10:31:56 am,114.00,10,01/30/2020 10:37:08 am,114.00,5,01/30/2020 10:40:04 am,114.00,11,01/30/2020 10:42:36 am,114.00,10,01/30/2020 10:48:24 am,114.00,5,01/30/2020 10:52:24 am,114.00,4,01/30/2020 10:56:26 am,114.00,1,01/30/2020 11:00:45 am,114.00,2,01/30/2020 11:04:34 am,114.00,3
,,,,,,,,,01/30/2020 09:42:03 am,115.00,6,01/30/2020 09:48:30 am,115.00,0,01/30/2020 09:55:22 am,115.00,0,01/30/2020 09:58:40 am,115.00,0,01/30/2020 10:02:23 am,115.00,0,01/30/2020 10:06:38 am,115.00,2,01/30/2020 10:11:36 am,115.00,5,01/30/2020 10:15:16 am,115.00,3,01/30/2020 10:19:05 am,115.00,0,01/30/2020 10:22:57 am,115.00,0,01/30/2020 10:31:57 am,115.00,10,01/30/2020 10:37:09 am,115.00,9,01/30/2020 10:40:05 am,115.00,8,01/30/2020 10:42:37 am,115.00,6,01/30/2020 10:48:25 am,115.00,3,01/30/2020 10:52:25 am,115.00,4,01/30/2020 10:56:27 am,115.00,2,01/30/2020 11:00:46 am,115.00,0,01/30/2020 11:04:35 am,115.00,3
,,,,,,,,,01/30/2020 09:42:04 am,116.00,18,01/30/2020 09:48:31 am,116.00,0,01/30/2020 09:55:23 am,116.00,2,01/30/2020 09:58:41 am,116.00,0,01/30/2020 10:02:24 am,116.00,1,01/30/2020 10:06:39 am,116.00,7,01/30/2020 10:11:37 am,116.00,5,01/30/2020 10:15:17 am,116.00,1,01/30/2020 10:19:06 am,116.00,1,01/30/2020 10:22:58 am,116.00,1,01/30/2020 10:31:58 am,116.00,11,01/30/2020 10:37:10 am,116.00,8,01/30/2020 10:40:06 am,116.00,11,01/30/2020 10:42:38 am,116.00,7,01/30/2020 10:48:26 am,116.00,3,01/30/2020 10:52:26 am,116.00,6,01/30/2020 10:56:28 am,116.00,2,01/30/2020 11:00:47 am,116.00,0,01/30/2020 11:04:36 am,116.00,5
,,,,,,,,,01/30/2020 09:42:05 am,117.00,9,01/30/2020 09:48:32 am,117.00,0,01/30/2020 09:55:24 am,117.00,1,01/30/2020 09:58:42 am,117.00,0,01/30/2020 10:02:25 am,117.00,0,01/30/2020 10:06:40 am,117.00,10,01/30/2020 10:11:38 am,117.00,3,01/30/2020 10:15:18 am,117.00,1,01/30/2020 10:19:07 am,117.00,1,01/30/2020 10:22:59 am,117.00,0,01/30/2020 10:31:59 am,117.00,7,01/30/2020 10:37:11 am,117.00,14,01/30/2020 10:40:07 am,117.00,5,01/30/2020 10:42:39 am,117.00,13,01/30/2020 10:48:27 am,117.00,5,01/30/2020 10:52:27 am,117.00,3,01/30/2020 10:56:29 am,117.00,3,01/30/2020 11:00:48 am,117.00,1,01/30/2020 11:04:37 am,117.00,6
,,,,,,,,,01/30/2020 09:42:06 am,118.00,11,01/30/2020 09:48:33 am,118.00,0,01/30/2020 09:55:25 am,118.00,0,01/30/2020 09:58:43 am,118.00,2,01/30/2020 10:02:26 am,118.00,0,01/30/2020 10:06:41 am,118.00,6,01/30/2020 10:11:39 am,118.00,2,01/30/2020 10:15:19 am,118.00,1,01/30/2020 10:19:08 am,118.00,2,01/30/2020 10:23:00 am,118.00,1,01/30/2020 10:32:00 am,118.00,15,01/30/2020 10:37:12 am,118.00,15,01/30/2020 10:40:08 am,118.00,8,01/30/2020 10:42:40 am,118.00,7,01/30/2020 10:48:28 am,118.00,5,01/30/2020 10:52:28 am,118.00,4,01/30/2020 10:56:30 am,118.00,1,01/30/2020 11:00:49 am,118.00,1,01/30/2020 11:04:38 am,118.00,4
,,,,,,,,,01/30/2020 09:42:07 am,119.00,15,01/30/2020 09:48:34 am,119.00,0,01/30/2020 09:55:26 am,119.00,0,01/30/2020 09:58:44 am,119.00,1,01/30/2020 10:02:27 am,119.00,1,01/30/2020 10:06:42 am,119.00,3,01/30/2020 10:11:40 am,119.00,3,01/30/2020 10:15:20 am,119.00,4,01/30/2020 10:19:09 am,119.00,0,01/30/2020 10:23:01 am,119.00,0,01/30/2020 10:32:01 am,119.00,11,01/30/2020 10:37:13 am,119.00,6,01/30/2020 10:40:09 am,119.00,10,01/30/2020 10:42:41 am,119.00,14,01/30/2020 10:48:29 am,119.00,7,01/30/2020 10:52:29 am,119.00,4,01/30/2020 10:56:31 am,119.00,0,01/30/2020 11:00:50 am,119.00,0,01/30/2020 11:04:39 am,119.00,4
,,,,,,,,,01/30/2020 09:42:08 am,120.00,4,01/30/2020 09:48:35 am,120.00,2,01/30/2020 09:55:27 am,120.00,0,01/30/2020 09:58:45 am,120.00,0,01/30/2020 10:02:28 am,120.00,0,01/30/2020 10:06:43 am,120.00,3,01/30/2020 10:11:41 am,120.00,8,01/30/2020 10:15:21 am,120.00,2,01/30/2020 10:19:10 am,120.00,0,01/30/2020 10:23:02 am,120.00,0,01/30/2020 10:32:02 am,120.00,7,01/30/2020 10:37:14 am,120.00,11,01/30/2020 10:40:10 am,120.00,10,01/30/2020 10:42:42 am,120.00,9,01/30/2020 10:48:30 am,120.00,0,01/30/2020 10:52:30 am,120.00,5,01/30/2020 10:56:32 am,120.00,2,01/30/2020 11:00:51 am,120.00,2,01/30/2020 11:04:40 am,120.00,1
,,,,,,,,,,,,,,,,,,,,,,,,01/30/2020 10:06:44 am,121.00,4,01/30/2020 10:11:42 am,121.00,4,01/30/2020 10:15:22 am,121.00,5,01/30/2020 10:19:11 am,121.00,0,01/30/2020 10:23:03 am,121.00,1,,,,,,,,,,,,,01/30/2020 10:48:31 am,121.00,8,01/30/2020 10:52:31 am,121.00,7,01/30/2020 10:56:33 am,121.00,1,01/30/2020 11:00:52 am,121.00,2,01/30/2020 11:04:41 am,121.00,5
,,,,,,,,,,,,,,,,,,,,,,,,01/30/2020 10:06:45 am,122.00,5,01/30/2020 10:11:43 am,122.00,3,01/30/2020 10:15:23 am,122.00,1,01/30/2020 10:19:12 am,122.00,0,01/30/2020 10:23:04 am,122.00,0,,,,,,,,,,,,,01/30/2020 10:48:32 am,122.00,6,01/30/2020 10:52:32 am,122.00,2,01/30/2020 10:56:34 am,122.00,1,01/30/2020 11:00:53 am,122.00,0,01/30/2020 11:04:42 am,122.00,5
,,,,,,,,,,,,,,,,,,,,,,,,01/30/2020 10:06:46 am,123.00,7,01/30/2020 10:11:44 am,123.00,7,01/30/2020 10:15:24 am,123.00,3,01/30/2020 10:19:13 am,123.00,0,01/30/2020 10:23:05 am,123.00,0,,,,,,,,,,,,,01/30/2020 10:48:33 am,123.00,6,01/30/2020 10:52:33 am,123.00,1,01/30/2020 10:56:35 am,123.00,2,01/30/2020 11:00:54 am,123.00,0,01/30/2020 11:04:43 am,123.00,5
,,,,,,,,,,,,,,,,,,,,,,,,01/30/2020 10:06:47 am,124.00,2,01/30/2020 10:11:45 am,124.00,8,01/30/2020 10:15:25 am,124.00,2,01/30/2020 10:19:14 am,124.00,1,01/30/2020 10:23:06 am,124.00,0,,,,,,,,,,,,,01/30/2020 10:48:34 am,124.00,9,01/30/2020 10:52:34 am,124.00,4,01/30/2020 10:56:36 am,124.00,0,01/30/2020 11:00:55 am,124.00,1,01/30/2020 11:04:44 am,124.00,4
,,,,,,,,,,,,,,,,,,,,,,,,01/30/2020 10:06:48 am,125.00,0,01/30/2020 10:11:46 am,125.00,3,01/30/2020 10:15:26 am,125.00,3,01/30/2020 10:19:15 am,125.00,0,01/30/2020 10:23:07 am,125.00,0,,,,,,,,,,,,,01/30/2020 10:48:35 am,125.00,2,01/30/2020 10:52:35 am,125.00,4,01/30/2020 10:56:37 am,125.00,2,01/30/2020 11:00:56 am,125.00,2,01/30/2020 11:04:45 am,125.00,2
,,,,,,,,,,,,,,,,,,,,,,,,01/30/2020 10:06:49 am,126.00,6,01/30/2020 10:11:47 am,126.00,4,01/30/2020 10:15:27 am,126.00,0,01/30/2020 10:19:16 am,126.00,2,01/30/2020 10:23:08 am,126.00,1,,,,,,,,,,,,,01/30/2020 10:48:36 am,126.00,3,01/30/2020 10:52:36 am,126.00,6,01/30/2020 10:56:38 am,126.00,0,01/30/2020 11:00:57 am,126.00,0,01/30/2020 11:04:46 am,126.00,3
,,,,,,,,,,,,,,,,,,,,,,,,01/30/2020 10:06:50 am,127.00,4,01/30/2020 10:11:48 am,127.00,5,01/30/2020 10:15:28 am,127.00,2,01/30/2020 10:19:17 am,127.00,0,01/30/2020 10:23:09 am,127.00,0,,,,,,,,,,,,,01/30/2020 10:48:37 am,127.00,6,01/30/2020 10:52:37 am,127.00,4,01/30/2020 10:56:39 am,127.00,2,01/30/2020 11:00:58 am,127.00,1,01/30/2020 11:04:47 am,127.00,7
,,,,,,,,,,,,,,,,,,,,,,,,01/30/2020 10:06:51 am,128.00,9,01/30/2020 10:11:49 am,128.00,7,01/30/2020 10:15:29 am,128.00,1,01/30/2020 10:19:18 am,128.00,1,01/30/2020 10:23:10 am,128.00,0,,,,,,,,,,,,,01/30/2020 10:48:38 am,128.00,10,01/30/2020 10:52:38 am,128.00,6,01/30/2020 10:56:40 am,128.00,1,01/30/2020 11:00:59 am,128.00,2,01/30/2020 11:04:48 am,128.00,7
,,,,,,,,,,,,,,,,,,,,,,,,01/30/2020 10:06:52 am,129.00,2,01/30/2020 10:11:50 am,129.00,6,01/30/2020 10:15:30 am,129.00,1,01/30/2020 10:19:19 am,129.00,0,01/30/2020 10:23:11 am,129.00,0,,,,,,,,,,,,,01/30/2020 10:48:39 am,129.00,5,01/30/2020 10:52:39 am,129.00,1,01/30/2020 10:56:41 am,129.00,1,01/30/2020 11:01:00 am,129.00,1,01/30/2020 11:04:49 am,129.00,8
,,,,,,,,,,,,,,,,,,,,,,,,01/30/2020 10:06:53 am,130.00,7,01/30/2020 10:11:51 am,130.00,6,01/30/2020 10:15:31 am,130.00,2,01/30/2020 10:19:20 am,130.00,1,01/30/2020 10:23:12 am,130.00,0,,,,,,,,,,,,,01/30/2020 10:48:40 am,130.00,3,01/30/2020 10:52:40 am,130.00,7,01/30/2020 10:56:42 am,130.00,1,01/30/2020 11:01:01 am,130.00,0,01/30/2020 11:04:50 am,130.00,3
,,,,,,,,,,,,,,,,,,,,,,,,01/30/2020 10:06:54 am,131.00,9,01/30/2020 10:11:52 am,131.00,4,01/30/2020 10:15:32 am,131.00,4,01/30/2020 10:19:21 am,131.00,1,01/30/2020 10:23:13 am,131.00,0,,,,,,,,,,,,,01/30/2020 10:48:41 am,131.00,6,01/30/2020 10:52:41 am,131.00,3,01/30/2020 10:56:43 am,131.00,0,01/30/2020 11:01:02 am,131.00,0,01/30/2020 11:04:51 am,131.00,6
,,,,,,,,,,,,,,,,,,,,,,,,01/30/2020 10:06:55 am,132.00,9,01/30/2020 10:11:53 am,132.00,1,01/30/2020 10:15:33 am,132.00,1,01/30/2020 10:19:22 am,132.00,2,01/30/2020 10:23:14 am,132.00,2,,,,,,,,,,,,,01/30/2020 10:48:42 am,132.00,4,01/30/2020 10:52:42 am,132.00,4,01/30/2020 10:56:44 am,132.00,0,01/30/2020 11:01:03 am,132.00,0,01/30/2020 11:04:52 am,132.00,8
,,,,,,,,,,,,,,,,,,,,,,,,01/30/2020 10:06:56 am,133.00,3,01/30/2020 10:11:54 am,133.00,6,01/30/2020 10:15:34 am,133.00,2,01/30/2020 10:19:23 am,133.00,1,01/30/2020 10:23:15 am,133.00,0,,,,,,,,,,,,,01/30/2020 10:48:43 am,133.00,8,01/30/2020 10:52:43 am,133.00,4,01/30/2020 10:56:45 am,133.00,0,01/30/2020 11:01:04 am,133.00,1,01/30/2020 11:04:53 am,133.00,3
,,,,,,,,,,,,,,,,,,,,,,,,01/30/2020 10:06:57 am,134.00,9,01/30/2020 10:11:55 am,134.00,3,01/30/2020 10:15:35 am,134.00,0,01/30/2020 10:19:24 am,134.00,0,01/30/2020 10:23:16 am,134.00,1,,,,,,,,,,,,,01/30/2020 10:48:44 am,134.00,4,01/30/2020 10:52:44 am,134.00,5,01/30/2020 10:56:46 am,134.00,1,01/30/2020 11:01:05 am,134.00,1,01/30/2020 11:04:54 am,134.00,5
,,,,,,,,,,,,,,,,,,,,,,,,01/30/2020 10:06:58 am,135.00,8,01/30/2020 10:11:56 am,135.00,3,01/30/2020 10:15:36 am,135.00,1,01/30/2020 10:19:25 am,135.00,0,01/30/2020 10:23:17 am,135.00,1,,,,,,,,,,,,,01/30/2020 10:48:45 am,135.00,6,01/30/2020 10:52:45 am,135.00,8,01/30/2020 10:56:47 am,135.00,1,01/30/2020 11:01:06 am,135.00,1,01/30/2020 11:04:55 am,135.00,2
,,,,,,,,,,,,,,,,,,,,,,,,01/30/2020 10:06:59 am,136.00,6,01/30/2020 10:11:57 am,136.00,2,01/30/2020 10:15:37 am,136.00,2,01/30/2020 10:19:26 am,136.00,0,01/30/2020 10:23:18 am,136.00,0,,,,,,,,,,,,,01/30/2020 10:48:46 am,136.00,11,01/30/2020 10:52:46 am,136.00,5,01/30/2020 10:56:48 am,136.00,1,01/30/2020 11:01:07 am,136.00,0,01/30/2020 11:04:56 am,136.00,5
,,,,,,,,,,,,,,,,,,,,,,,,01/30/2020 10:07:00 am,137.00,4,01/30/2020 10:11:58 am,137.00,4,01/30/2020 10:15:38 am,137.00,0,01/30/2020 10:19:27 am,137.00,1,01/30/2020 10:23:19 am,137.00,0,,,,,,,,,,,,,01/30/2020 10:48:47 am,137.00,6,01/30/2020 10:52:47 am,137.00,4,01/30/2020 10:56:49 am,137.00,2,01/30/2020 11:01:08 am,137.00,0,01/30/2020 11:04:57 am,137.00,1
,,,,,,,,,,,,,,,,,,,,,,,,01/30/2020 10:07:01 am,138.00,6,01/30/2020 10:11:59 am,138.00,5,01/30/2020 10:15:39 am,138.00,2,01/30/2020 10:19:28 am,138.00,0,01/30/2020 10:23:20 am,138.00,1,,,,,,,,,,,,,01/30/2020 10:48:48 am,138.00,4,01/30/2020 10:52:48 am,138.00,4,01/30/2020 10:56:50 am,138.00,2,01/30/2020 11:01:09 am,138.00,1,01/30/2020 11:04:58 am,138.00,6
,,,,,,,,,,,,,,,,,,,,,,,,01/30/2020 10:07:02 am,139.00,4,01/30/2020 10:12:00 am,139.00,8,01/30/2020 10:15:40 am,139.00,3,01/30/2020 10:19:29 am,139.00,0,01/30/2020 10:23:21 am,139.00,0,,,,,,,,,,,,,01/30/2020 10:48:49 am,139.00,14,01/30/2020 10:52:49 am,139.00,7,01/30/2020 10:56:51 am,139.00,0,01/30/2020 11:01:10 am,139.00,1,01/30/2020 11:04:59 am,139.00,2
,,,,,,,,,,,,,,,,,,,,,,,,01/30/2020 10:07:03 am,140.00,5,01/30/2020 10:12:01 am,140.00,7,01/30/2020 10:15:41 am,140.00,0,01/30/2020 10:19:30 am,140.00,0,01/30/2020 10:23:22 am,140.00,0,,,,,,,,,,,,,01/30/2020 10:48:50 am,140.00,4,01/30/2020 10:52:50 am,140.00,4,01/30/2020 10:56:52 am,140.00,0,01/30/2020 11:01:11 am,140.00,0,01/30/2020 11:05:00 am,140.00,9
,,,,,,,,,,,,,,,,,,,,,,,,01/30/2020 10:07:04 am,141.00,7,01/30/2020 10:12:02 am,141.00,4,01/30/2020 10:15:42 am,141.00,2,01/30/2020 10:19:31 am,141.00,0,01/30/2020 10:23:23 am,141.00,2,,,,,,,,,,,,,01/30/2020 10:48:51 am,141.00,9,01/30/2020 10:52:51 am,141.00,7,01/30/2020 10:56:53 am,141.00,0,01/30/2020 11:01:12 am,141.00,0,01/30/2020 11:05:01 am,141.00,4
,,,,,,,,,,,,,,,,,,,,,,,,01/30/2020 10:07:05 am,142.00,5,01/30/2020 10:12:03 am,142.00,3,01/30/2020 10:15:43 am,142.00,0,01/30/2020 10:19:32 am,142.00,3,01/30/2020 10:23:24 am,142.00,2,,,,,,,,,,,,,01/30/2020 10:48:52 am,142.00,6,01/30/2020 10:52:52 am,142.00,1,01/30/2020 10:56:54 am,142.00,2,01/30/2020 11:01:13 am,142.00,3,01/30/2020 11:05:02 am,142.00,4
,,,,,,,,,,,,,,,,,,,,,,,,01/30/2020 10:07:06 am,143.00,7,01/30/2020 10:12:04 am,143.00,4,01/30/2020 10:15:44 am,143.00,1,01/30/2020 10:19:33 am,143.00,0,01/30/2020 10:23:25 am,143.00,0,,,,,,,,,,,,,01/30/2020 10:48:53 am,143.00,4,01/30/2020 10:52:53 am,143.00,4,01/30/2020 10:56:55 am,143.00,0,01/30/2020 11:01:14 am,143.00,1,01/30/2020 11:05:03 am,143.00,7
,,,,,,,,,,,,,,,,,,,,,,,,01/30/2020 10:07:07 am,144.00,7,01/30/2020 10:12:05 am,144.00,8,01/30/2020 10:15:45 am,144.00,2,01/30/2020 10:19:34 am,144.00,0,01/30/2020 10:23:26 am,144.00,0,,,,,,,,,,,,,01/30/2020 10:48:54 am,144.00,8,01/30/2020 10:52:54 am,144.00,2,01/30/2020 10:56:56 am,144.00,1,01/30/2020 11:01:15 am,144.00,1,01/30/2020 11:05:04 am,144.00,4
,,,,,,,,,,,,,,,,,,,,,,,,01/30/2020 10:07:08 am,145.00,4,01/30/2020 10:12:06 am,145.00,6,01/30/2020 10:15:46 am,145.00,4,01/30/2020 10:19:35 am,145.00,0,01/30/2020 10:23:27 am,145.00,0,,,,,,,,,,,,,01/30/2020 10:48:55 am,145.00,4,01/30/2020 10:52:55 am,145.00,6,01/30/2020 10:56:57 am,145.00,0,01/30/2020 11:01:16 am,145.00,2,01/30/2020 11:05:05 am,145.00,5
,,,,,,,,,,,,,,,,,,,,,,,,01/30/2020 10:07:09 am,146.00,9,01/30/2020 10:12:07 am,146.00,7,01/30/2020 10:15:47 am,146.00,3,01/30/2020 10:19:36 am,146.00,1,01/30/2020 10:23:28 am,146.00,0,,,,,,,,,,,,,01/30/2020 10:48:56 am,146.00,8,01/30/2020 10:52:56 am,146.00,2,01/30/2020 10:56:58 am,146.00,0,01/30/2020 11:01:17 am,146.00,0,01/30/2020 11:05:06 am,146.00,3
,,,,,,,,,,,,,,,,,,,,,,,,01/30/2020 10:07:10 am,147.00,10,01/30/2020 10:12:08 am,147.00,3,01/30/2020 10:15:48 am,147.00,1,01/30/2020 10:19:37 am,147.00,0,01/30/2020 10:23:29 am,147.00,0,,,,,,,,,,,,,01/30/2020 10:48:57 am,147.00,7,01/30/2020 10:52:57 am,147.00,3,01/30/2020 10:56:59 am,147.00,1,01/30/2020 11:01:18 am,147.00,0,01/30/2020 11:05:07 am,147.00,6
,,,,,,,,,,,,,,,,,,,,,,,,01/30/2020 10:07:11 am,148.00,6,01/30/2020 10:12:09 am,148.00,7,01/30/2020 10:15:49 am,148.00,1,01/30/2020 10:19:38 am,148.00,0,01/30/2020 10:23:30 am,148.00,0,,,,,,,,,,,,,01/30/2020 10:48:58 am,148.00,4,01/30/2020 10:52:58 am,148.00,7,01/30/2020 10:57:00 am,148.00,1,01/30/2020 11:01:19 am,148.00,1,01/30/2020 11:05:08 am,148.00,8
,,,,,,,,,,,,,,,,,,,,,,,,01/30/2020 10:07:12 am,149.00,8,01/30/2020 10:12:10 am,149.00,6,01/30/2020 10:15:50 am,149.00,2,01/30/2020 10:19:39 am,149.00,1,01/30/2020 10:23:31 am,149.00,0,,,,,,,,,,,,,01/30/2020 10:48:59 am,149.00,6,01/30/2020 10:52:59 am,149.00,5,01/30/2020 10:57:01 am,149.00,4,01/30/2020 11:01:20 am,149.00,0,01/30/2020 11:05:09 am,149.00,4
,,,,,,,,,,,,,,,,,,,,,,,,01/30/2020 10:07:13 am,150.00,4,01/30/2020 10:12:11 am,150.00,2,01/30/2020 10:15:51 am,150.00,2,01/30/2020 10:19:40 am,150.00,0,01/30/2020 10:23:32 am,150.00,0,,,,,,,,,,,,,01/30/2020 10:49:00 am,150.00,5,01/30/2020 10:53:00 am,150.00,3,01/30/2020 10:57:02 am,150.00,1,01/30/2020 11:01:21 am,150.00,1,01/30/2020 11:05:10 am,150.00,7
,,,,,,,,,,,,,,,,,,,,,,,,01/30/2020 10:07:14 am,151.00,7,01/30/2020 10:12:12 am,151.00,4,01/30/2020 10:15:52 am,151.00,3,01/30/2020 10:19:41 am,151.00,1,01/30/2020 10:23:33 am,151.00,2,,,,,,,,,,,,,01/30/2020 10:49:01 am,151.00,5,01/30/2020 10:53:01 am,151.00,6,01/30/2020 10:57:03 am,151.00,1,01/30/2020 11:01:22 am,151.00,1,01/30/2020 11:05:11 am,151.00,6
,,,,,,,,,,,,,,,,,,,,,,,,01/30/2020 10:07:15 am,152.00,5,01/30/2020 10:12:13 am,152.00,5,01/30/2020 10:15:53 am,152.00,3,01/30/2020 10:19:42 am,152.00,1,01/30/2020 10:23:34 am,152.00,0,,,,,,,,,,,,,01/30/2020 10:49:02 am,152.00,6,01/30/2020 10:53:02 am,152.00,6,01/30/2020 10:57:04 am,152.00,1,01/30/2020 11:01:23 am,152.00,1,01/30/2020 11:05:12 am,152.00,5
,,,,,,,,,,,,,,,,,,,,,,,,01/30/2020 10:07:16 am,153.00,2,01/30/2020 10:12:14 am,153.00,7,01/30/2020 10:15:54 am,153.00,3,01/30/2020 10:19:43 am,153.00,2,01/30/2020 10:23:35 am,153.00,0,,,,,,,,,,,,,01/30/2020 10:49:03 am,153.00,7,01/30/2020 10:53:03 am,153.00,3,01/30/2020 10:57:05 am,153.00,0,01/30/2020 11:01:24 am,153.00,1,01/30/2020 11:05:13 am,153.00,1
,,,,,,,,,,,,,,,,,,,,,,,,01/30/2020 10:07:17 am,154.00,5,01/30/2020 10:12:15 am,154.00,6,01/30/2020 10:15:55 am,154.00,1,01/30/2020 10:19:44 am,154.00,1,01/30/2020 10:23:36 am,154.00,0,,,,,,,,,,,,,01/30/2020 10:49:04 am,154.00,5,01/30/2020 10:53:04 am,154.00,2,01/30/2020 10:57:06 am,154.00,1,01/30/2020 11:01:25 am,154.00,1,01/30/2020 11:05:14 am,154.00,5
,,,,,,,,,,,,,,,,,,,,,,,,01/30/2020 10:07:18 am,155.00,6,01/30/2020 10:12:16 am,155.00,8,01/30/2020 10:15:56 am,155.00,1,01/30/2020 10:19:45 am,155.00,0,01/30/2020 10:23:37 am,155.00,1,,,,,,,,,,,,,01/30/2020 10:49:05 am,155.00,5,01/30/2020 10:53:05 am,155.00,4,01/30/2020 10:57:07 am,155.00,2,01/30/2020 11:01:26 am,155.00,0,01/30/2020 11:05:15 am,155.00,2
